player_id,name,dob,birth_place,country,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,lat,lon,venus_cycle,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn
lewinty01,Tyler Lewington,1994-12-05,"Edmonton, Alberta",CA,D,12,1,2,3,4,0.8,40,11.0,0.0,40.0,-27.0,Red_2,SAGITTARIUS,CAPRICORN,SAGITTARIUS,SCORPIO,LEO,SCORPIO,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
marteda01,Danick Martel,1994-12-12,"Drummondville, Quebec",CA,LW,13,0,2,2,2,0.0,8,22.0,0.0,40.0,-27.0,Red_2,SAGITTARIUS,ARIES,SAGITTARIUS,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
poiriem01,Emile Poirier,1994-12-14,"Montreal, Quebec",CA,LW,8,0,1,1,0,0.0,2,5.0,0.0,40.0,-27.0,Red_2,SAGITTARIUS,TAURUS,SAGITTARIUS,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
butchwi01,Will Butcher,1995-01-06,"Sun Prairie, Wisconsin",US,D,275,16,98,114,-37,16.1,34,330.0,3.0,40.0,-27.0,Red_2,CAPRICORN,PISCES,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
kampfda01,David Kämpf,1995-01-12,"Chomutov, Czech Republic",CZ,C,399,35,76,111,-11,3.9,82,480.0,4.0,40.0,-27.0,Red_2,CAPRICORN,GEMINI,AQUARIUS,SAGITTARIUS,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
harpube01,Ben Harpur,1995-01-12,"Hamilton, Ontario",CA,D,198,2,19,21,-42,2.0,143,162.0,0.0,40.0,-27.0,Red_2,CAPRICORN,GEMINI,AQUARIUS,SAGITTARIUS,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
maminma01,Maxim Mamin,1995-01-13,"Moscow, Russian Federation",RU,C/RW,73,10,8,18,8,1.5,25,85.0,1.0,40.0,-27.0,Red_2,CAPRICORN,GEMINI,AQUARIUS,SAGITTARIUS,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
dahlsca01,Carl Dahlström,1995-01-28,"Stockholm, Sweden",SE,D,67,0,12,12,5,2.2,14,67.0,0.0,40.0,-27.0,White_1,AQUARIUS,CAPRICORN,AQUARIUS,SAGITTARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
lazarcu01,Curtis Lazar,1995-02-02,"Salmon Arm, British Columbia",CA,C/RW,453,38,57,95,-34,3.6,111,499.0,2.0,40.0,-27.0,White_1,AQUARIUS,PISCES,AQUARIUS,SAGITTARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
tolchse01,Sergey Tolchinsky,1995-02-03,"Moscow, Russian Federation",RU,LW,4,0,2,2,1,0.2,0,3.0,0.0,40.0,-27.0,White_1,AQUARIUS,PISCES,AQUARIUS,SAGITTARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
nurseda01,Darnell Nurse,1995-02-04,"Hamilton, Ontario",CA,D,559,66,169,235,64,45.1,470,1327.0,10.0,40.0,-27.0,White_1,AQUARIUS,ARIES,AQUARIUS,SAGITTARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
lettivi01,Vinni Lettieri,1995-02-06,"Excelsior, Minnesota",US,C,83,7,11,18,-31,-0.2,20,126.0,0.0,40.0,-27.0,White_1,AQUARIUS,TAURUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
hussovi01,Ville Husso,1995-02-06,"Helski, Finland",FI,G,113,60,35,14,7,18.1,6478,2.93,0.904,40.0,-27.0,White_1,AQUARIUS,TAURUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
haggro01.,Robert Hägg,1995-02-08,"Uppsala, Sweden",SE,D,338,16,47,63,-1,12.5,204,346.0,1.0,40.0,-27.0,White_1,AQUARIUS,TAURUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
burakan01,André Burakovsky,1995-02-09,"Klagenfurt, Austria",AT,LW,568,136,198,334,52,35.8,141,945.0,30.0,40.0,-27.0,White_1,AQUARIUS,GEMINI,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
willmma01,Maxwell Willman,1995-02-13,"Burnstable, Massachusetts",US,C,50,4,2,6,-16,-0.4,20,74.0,0.0,40.0,-27.0,White_1,AQUARIUS,LEO,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
haydejo01,John Hayden,1995-02-14,"Chicago, Illinois",US,C,247,17,20,37,-29,0.3,290,254.0,3.0,40.0,-27.0,White_1,AQUARIUS,LEO,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
tevesjo01,Josh Teves,1995-02-18,"Calgary, Alberta",CA,D,1,0,0,0,-1,-0.1,2,0.0,0.0,40.0,-27.0,White_1,AQUARIUS,LIBRA,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
bigrach01,Chris Bigras,1995-02-22,"Orillia, Ontario",CA,D,46,1,3,4,-4,0.8,18,29.0,0.0,40.0,-27.0,White_1,PISCES,SAGITTARIUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
bertuty01,Tyler Bertuzzi,1995-02-24,"Sudbury, Ontario",CA,LW,326,92,126,218,-39,20.6,195,653.0,12.0,40.0,-27.0,White_1,PISCES,CAPRICORN,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
royma04.h,Matt Roy,1995-03-01,"Detroit, Michigan",US,D,288,19,62,81,46,19.6,76,491.0,3.0,40.0,-27.0,White_1,PISCES,PISCES,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
klimcmo01,Morgan Klimchuk,1995-03-02,"Calgary, Alberta",CA,LW,1,0,0,0,0,0.0,0,0.0,0.0,40.0,-27.0,White_1,PISCES,PISCES,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
domima01.,Max Domi,1995-03-02,"Wnipeg, Manitoba",CA,LW,581,121,249,370,-19,34.6,512,1178.0,13.0,40.0,-27.0,White_1,PISCES,PISCES,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
nichuva01,Valeri Nichushkin,1995-03-04,"Chelyabsk, Russian Federation",RU,RW,458,88,133,221,84,22.4,56,887.0,17.0,40.0,-27.0,White_1,PISCES,ARIES,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
laffesa01,Sam Lafferty,1995-03-06,"Hollidaysburg, Pennsylvania",US,C/LW,210,23,36,59,-28,3.0,122,271.0,3.0,40.0,-27.0,White_1,PISCES,TAURUS,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
santist01,Steven Santini,1995-03-07,"Bronxville, New York",US,D,123,5,18,23,-8,4.8,57,159.0,0.0,40.0,-27.0,White_1,PISCES,TAURUS,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
mccarmi01,Michael McCarron,1995-03-07,"Grosse Pote, Michigan",US,RW,158,11,15,26,-7,0.7,220,180.0,2.0,40.0,-27.0,White_1,PISCES,TAURUS,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
mottety01,Tyler Motte,1995-03-10,"St. Clair, Michigan",US,C,331,43,38,81,-19,5.0,82,512.0,4.0,40.0,-27.0,White_1,PISCES,CANCER,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
blidhan01,Anton Blidh,1995-03-14,"Molnlycke, Sweden",SE,LW,84,4,8,12,-13,-0.1,41,82.0,0.0,40.0,-27.0,White_1,PISCES,LEO,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
wolanch01,Christian Wolanin,1995-03-17,"Quebec City, Quebec",CA,D,86,6,17,23,-2,3.9,20,91.0,1.0,40.0,-27.0,White_1,PISCES,LIBRA,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
paulni01.,Nick Paul,1995-03-20,"Mississauga, Ontario",CA,LW,328,51,61,112,-17,7.6,125,567.0,8.0,40.0,-27.0,White_1,PISCES,SCORPIO,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
muellmi01,Mirco Müller,1995-03-21,"Wterthur, Switzerland",CH,D,185,5,23,28,-25,4.9,61,129.0,0.0,40.0,-27.0,White_1,ARIES,SCORPIO,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
petanni01,Nic Petan,1995-03-22,"Delta, British Columbia",CA,C,164,7,26,33,-24,0.2,44,171.0,2.0,40.0,-27.0,White_1,ARIES,SAGITTARIUS,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
dauphla01,Laurent Dauphin,1995-03-26,"Repentigny, Quebec",CA,C,94,8,9,17,-18,0.0,53,117.0,1.0,40.0,-27.0,White_1,ARIES,AQUARIUS,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
drouijo01,Jonathan Drouin,1995-03-28,"Ste-Agathe, Quebec",CA,LW,485,77,204,281,-86,21.1,185,896.0,15.0,40.0,-27.0,White_1,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
morrijo04,Josh Morrissey,1995-03-28,"Calgary, Alberta",CA,D,501,56,186,242,29,40.4,255,878.0,14.0,40.0,-27.0,White_1,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
baddobr01,Brandon Baddock,1995-03-29,"Vermilion, Alberta",CA,LW,1,0,0,0,0,0.0,0,0.0,0.0,40.0,-27.0,White_1,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
brickda01,Daniel Brickley,1995-03-30,"Sandy, Utah",US,D,5,0,2,2,-1,0.2,0,2.0,0.0,40.0,-27.0,White_1,ARIES,ARIES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
sherwki01,Kiefer Sherwood,1995-03-31,"Columbus, Ohio",US,RW,119,14,17,31,9,2.7,44,161.0,2.0,40.0,-27.0,White_1,ARIES,ARIES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
mooretr01,Trevor Moore,1995-03-31,"Thousand Oaks, California",US,LW,263,45,73,118,10,10.4,60,539.0,2.0,40.0,-27.0,White_1,ARIES,ARIES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO
horvabo01,Bo Horvat,1995-04-05,"London, Ontario",CA,C,651,208,228,436,-69,44.5,206,1523.0,26.0,40.0,-27.0,White_1,ARIES,GEMINI,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
bjorkol01,Oliver Bjorkstrand,1995-04-10,"Herng, Denmark",DK,RW,463,131,148,279,-21,28.5,90,1122.0,13.0,40.0,-27.0,White_1,ARIES,LEO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
appleke01,Kenneth Appleby,1995-04-10,"North Bay, Ontario",CA,G,3,0,1,0,0,0.5,124,1.45,0.945,40.0,-27.0,White_1,ARIES,LEO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
eliere01.,Remi Elie,1995-04-16,"Cornwall, Ontario",CA,LW,107,7,15,22,5,1.4,28,96.0,1.0,40.0,-27.0,White_1,ARIES,SCORPIO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
zadorni01,Nikita Zadorov,1995-04-16,"Moscow, Russian Federation",RU,D,567,41,85,126,12,26.9,576,682.0,4.0,40.0,-27.0,White_1,ARIES,SCORPIO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
buchnpa01,Pavel Buchnevich,1995-04-17,"Cherepovets, Russian Federation",RU,LW,437,135,203,338,50,36.2,182,900.0,13.0,40.0,-27.0,White_1,ARIES,SCORPIO,TAURUS,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
sarosju01,Juuse Saros,1995-04-19,"Forssa, Finland",FI,G,286,147,95,27,20,59.8,16422,2.58,0.919,40.0,-27.0,White_1,ARIES,SAGITTARIUS,TAURUS,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
geertma01,Mason Geertsen,1995-04-19,"Drayton Valley, Alberta",CA,D,25,0,0,0,-6,-0.3,77,12.0,0.0,40.0,-27.0,White_1,ARIES,SAGITTARIUS,TAURUS,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
ernead01.,Adam Erne,1995-04-20,"New Haven, Connecticut",US,LW,355,40,49,89,-59,3.7,171,436.0,7.0,40.0,-27.0,White_1,ARIES,CAPRICORN,TAURUS,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO
boweyma01,Madison Bowey,1995-04-22,"Wnipeg, Manitoba",CA,D,158,5,35,40,-22,5.3,104,165.0,1.0,40.0,-27.0,White_1,TAURUS,AQUARIUS,TAURUS,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
gauthfr01,Frederik Gauthier,1995-04-26,"Laval, Quebec",CA,C,178,13,18,31,-9,1.1,47,123.0,0.0,40.0,-27.0,White_1,TAURUS,PISCES,TAURUS,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
jarrytr01,Tristan Jarry,1995-04-29,"Surrey, British Columbia",CA,G,206,117,60,20,13,37.5,11719,2.65,0.914,40.0,-27.0,White_1,TAURUS,TAURUS,TAURUS,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
malonse01,Sean Malone,1995-04-30,"Buffalo, New York",US,C,2,0,1,1,-1,0.0,2,2.0,0.0,40.0,-27.0,White_1,TAURUS,TAURUS,TAURUS,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
sturmni01,Nico Sturm,1995-05-03,"Augsburg, Germany",DE,C,206,34,31,65,-8,4.9,54,293.0,3.0,40.0,-27.0,White_1,TAURUS,GEMINI,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
heathdi01,Dillon Heatherington,1995-05-09,"Calgary, Alberta",CA,D,23,0,2,2,3,0.8,33,16.0,0.0,40.0,-27.0,White_1,TAURUS,VIRGO,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
grossjo01,Jordan Gross,1995-05-09,"Maple Grove, Minnesota",US,D,25,3,4,7,-4,1.2,8,37.0,0.0,40.0,-27.0,White_1,TAURUS,VIRGO,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
lucchja01,Jake Lucchini,1995-05-10,"Trail, British Columbia",CA,F,11,1,0,1,-2,-0.1,0,14.0,1.0,40.0,-27.0,White_1,TAURUS,VIRGO,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
valieri01,Rinat Valiev,1995-05-11,"Nizhnekamsk, Russian Federation",RU,D,12,0,0,0,0,0.2,2,9.0,0.0,40.0,-27.0,White_1,TAURUS,LIBRA,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
schulja01,Jimmy Schuldt,1995-05-11,"Mnetonka, Minnesota",US,D,1,0,1,1,-1,0.0,0,1.0,0.0,40.0,-27.0,White_1,TAURUS,LIBRA,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
pinhobr01,Brian Pinho,1995-05-11,"Beverly, Massachusetts",US,C,2,0,0,0,-2,-0.1,0,3.0,0.0,40.0,-27.0,White_1,TAURUS,LIBRA,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
zykovva01,Valentin Zykov,1995-05-15,"St. Petersburg, Russian Federation",RU,LW,55,7,10,17,-2,1.4,10,69.0,1.0,40.0,-27.0,White_1,TAURUS,SAGITTARIUS,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
delarja01,Jacob de La Rose,1995-05-20,"Arvika, Sweden",SE,LW,242,13,25,38,-29,-0.4,84,229.0,0.0,40.0,-27.0,White_1,TAURUS,AQUARIUS,GEMINI,TAURUS,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
gravery01,Ryan Graves,1995-05-21,"Yarmouth, Nova Scotia",CA,D,302,28,72,100,84,22.9,154,513.0,2.0,40.0,-27.0,White_1,TAURUS,PISCES,GEMINI,TAURUS,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
raffebr01,Brogan Rafferty,1995-05-28,"Dundee, Illinois",US,D,3,0,1,1,-2,0.0,0,4.0,0.0,40.0,-27.0,White_1,GEMINI,TAURUS,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
fucalza01,Zachary Fucale,1995-05-28,"Laval, Quebec",CA,G,4,1,1,1,1,0.5,172,1.75,0.924,40.0,-27.0,White_1,GEMINI,TAURUS,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
sikurdy01,Dylan Sikura,1995-06-01,"Aurora, Ontario",CA,C,58,3,14,17,5,1.0,0,82.0,0.0,40.0,-27.0,White_1,GEMINI,CANCER,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
ejdsevi01,Victor Ejdsell,1995-06-06,"Karlstad, Sweden",SE,C,6,0,1,1,-1,-0.1,0,7.0,0.0,40.0,-27.0,White_1,GEMINI,VIRGO,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
martisp01,Spencer Martin,1995-06-08,"Oakville, Ontario",CA,G,38,14,17,5,0,4.1,2167,3.63,0.885,40.0,-27.0,White_1,GEMINI,LIBRA,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO
robiner01,Eric Robinson,1995-06-14,"Bellmawr, New Jersey",US,LW,259,37,44,81,-9,6.1,40,366.0,7.0,40.0,-27.0,Blue_5,GEMINI,CAPRICORN,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
marchma01,Mason Marchment,1995-06-18,"Uxbridge, Ontario",CA,F,159,32,57,89,27,8.5,151,322.0,4.0,40.0,-27.0,Blue_5,GEMINI,PISCES,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
borgman01,Andreas Borgman,1995-06-18,"Stockholm, Sweden",SE,D,55,3,10,13,2,2.3,32,53.0,0.0,40.0,-27.0,Blue_5,GEMINI,PISCES,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
baileju01,Justin Bailey,1995-07-01,"Buffalo, New York",US,RW,82,5,4,9,-11,-0.1,18,105.0,1.0,40.0,-27.0,Blue_5,CANCER,LEO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
kahundo01,Dominik Kahun,1995-07-02,"Plana, Czech Republic",CZ,C,186,34,49,83,15,7.9,16,293.0,6.0,40.0,-27.0,Blue_5,CANCER,VIRGO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
dickija01,Jason Dickinson,1995-07-04,"Georgetown, Ontario",CA,C,361,39,65,104,-20,6.2,111,452.0,6.0,40.0,-27.0,Blue_5,CANCER,VIRGO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
lehkoar01,Artturi Lehkonen,1995-07-04,"Piikkio, Finland",FI,LW,476,101,108,209,7,19.2,140,1021.0,16.0,40.0,-27.0,Blue_5,CANCER,VIRGO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
heineda01,Danton Heinen,1995-07-05,"Langley, British Columbia",CA,C/LW,413,70,106,176,10,15.9,72,675.0,10.0,40.0,-27.0,Blue_5,CANCER,LIBRA,GEMINI,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
miskahu01,Hunter Miska,1995-07-07,"North Branch, Minnesota",US,G,6,1,1,2,0,-0.2,278,4.1,0.842,40.0,-27.0,Blue_5,CANCER,SCORPIO,GEMINI,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
morinsa01,Samuel Morin,1995-07-12,"Lac-Beauport, Quebec",CA,D,29,1,0,1,-10,-0.3,45,22.0,1.0,40.0,-27.0,Blue_5,CANCER,CAPRICORN,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
burroky01,Kyle Burroughs,1995-07-12,"Vancouver, British Columbia",CA,D,95,3,8,11,-6,2.0,106,89.0,0.0,40.0,-27.0,Blue_5,CANCER,CAPRICORN,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
murphtr01,Trevor Murphy,1995-07-17,"Wdsor, Ontario",CA,D,8,1,2,3,5,1.0,0,5.0,0.0,40.0,-27.0,Blue_5,CANCER,ARIES,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
olofsvi01,Victor Olofsson,1995-07-18,"Örnsköldsvik, Sweden",SE,RW,263,83,84,167,-62,16.0,24,602.0,15.0,40.0,-27.0,Blue_5,CANCER,ARIES,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
lindbto01,Tobias Lindberg,1995-07-22,"Stockholm, Sweden",SE,RW,6,0,2,2,0,0.1,4,12.0,0.0,40.0,-27.0,Blue_5,CANCER,GEMINI,CANCER,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
huttogr01,Grant Hutton,1995-07-25,"Carmel, Indiana",US,D,16,1,0,1,-1,0.4,4,22.0,0.0,40.0,-27.0,Blue_5,LEO,CANCER,CANCER,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
faschhu01,Hudson Fasching,1995-07-28,"Milwaukee, Wisconsin",US,RW,87,11,11,22,4,1.9,18,87.0,1.0,40.0,-27.0,Blue_5,LEO,LEO,LEO,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
quinnga01,Gage Quinney,1995-07-29,"Las Vegas, Nevada",US,F,3,0,1,1,-1,0.0,0,2.0,0.0,40.0,-27.0,Blue_5,LEO,LEO,LEO,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
pionkne01,Neal Pionk,1995-07-29,"Omaha, Nebraska",US,D,385,29,155,184,-8,28.7,189,745.0,5.0,40.0,-27.0,Blue_5,LEO,LEO,LEO,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
michama01,Marc Michaelis,1995-07-31,"Mannheim, Germany",DE,F,15,0,0,0,-5,-0.4,2,3.0,0.0,40.0,-27.0,Blue_5,LEO,VIRGO,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
theodsh01,Shea Theodore,1995-08-03,"Langley, British Columbia",CA,D,450,66,198,264,64,46.2,145,1155.0,15.0,40.0,-27.0,Blue_5,LEO,SCORPIO,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
baptini01,Nicholas Baptiste,1995-08-04,"Ottawa, Ontario",CA,RW,47,7,3,10,-3,1.1,20,61.0,1.0,40.0,-27.0,Blue_5,LEO,SCORPIO,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
mccosia01,Ian McCoshen,1995-08-05,"Anaheim, California",US,D,60,4,3,7,-12,1.0,33,41.0,1.0,40.0,-27.0,Blue_5,LEO,SAGITTARIUS,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO
